Id,Prediction
128,87.15598742569607
129,86.44862717516422
130,89.3748666452784
131,90.05100677609056
132,89.93185304945357
133,86.32848290281296
134,88.50849646359202
135,86.13131855637405
136,86.0809548772233
137,91.72282915515405
138,90.1721374857039
139,88.11070613251827
140,88.52999837083712
141,89.24596701873672
142,88.45144269886597
143,90.45349382146773
144,92.78520181623227
145,87.1919318129836
146,92.04919686380563
147,89.10016167456173
148,88.57773404429861
149,91.58782174814344
150,82.72442605221396
151,86.97138326304812
152,89.97106558904268
153,90.12682861286227
154,89.84005295072542
155,88.36087692369087
156,85.94539492460615
157,87.85344321171637
158,90.71468412324306
159,85.76567656067533
160,88.56608480713798
161,84.38828432493156
162,87.77633548084421
163,91.23835677447991
164,89.95745573583915
165,89.44076966937108
166,93.02011697835151
167,92.45277095426671
168,87.12868338249578
169,86.26594210287382
170,83.16673768714766
171,89.99692527399606
172,89.11982675279643
173,89.3262012909216
174,90.28656676979786
175,85.14622269163608
176,82.15141209938224
177,88.62041822451383
178,88.05695625843735
179,91.40893226963217
180,86.19890946460536
181,90.24189657728468
182,85.76651653395484
183,84.04022785726279
184,88.60970480182785
185,85.74814344370093
186,83.47011027417997
187,84.76168709691007
188,85.58784606805479
189,86.92995874293501
190,86.49208233744373
191,89.93331548527021
192,89.91567586811689
193,86.75238033632654
194,86.75331705898721
195,93.1412419312932
196,90.08088734203369
197,83.64251073168954
198,92.23488469252183
199,91.01107697887352
200,89.11740169039598
201,86.18044740802459
202,87.59940938288312
203,88.88216687611032
204,88.5802213198112
205,84.65141569558422
206,90.91038942944814
207,89.66413480848274
208,85.92846767749039
209,86.59028032860029
210,88.2769816779356
211,88.3787953316346
212,89.22698329857417
213,89.93133759674454
214,84.47849747980163
215,85.34434067183298
216,83.66383868101273
217,88.74884045314224
218,89.83589153538554
219,88.90732383307304
220,91.65296391430583
221,85.48764951951267
222,85.83119668007647
223,86.88057497368288
224,90.00633842651348
225,86.76083459275763
226,88.9065766954106
227,93.52883993360479
228,87.86191290207002
229,90.99074375072965
230,84.4921182418455
231,85.72912347697397
232,88.83544006842953
233,86.52326983027542
234,86.68229643991754
235,87.56190385103899
236,79.52257639599159
237,85.20386797233026
238,87.17686552613127
239,88.34995502656494
240,87.1579275112492
241,84.30969456506828
242,92.13412015999955
243,91.68150665049463
244,93.56731136515006
245,90.15062087986774
246,89.9839004815537
247,88.49258310896063
248,87.31949980352182
249,88.87267071373412
250,83.58193578206516
251,86.92281536575778
252,85.3662000325417
253,89.32373449761384
254,87.43005886620324
255,85.37924815692202
256,87.7849647539143
257,89.663285259294
258,90.40784510352239
259,85.78441503546512
260,86.73000285316051
261,90.33723363306022
262,89.58483891020896
263,90.97161606185651
264,85.04169739852634
265,82.09142678318608
266,92.78276424110696
267,87.1980095248257
268,86.94177949226562
269,85.7707319485355
270,91.50662912919773
271,88.77333648672789
272,91.75729827507024
273,88.50959172285471
274,88.71844707477169
275,88.0876947540429
276,87.55814959055331
277,91.37110337482024
278,87.08657223915506
279,84.2761939958822
280,88.63850663508143
281,88.5286944207239
282,91.59305781043267
283,90.81611905975379
284,87.45502797975702
285,89.61368600960907
286,88.25703911165677
287,83.03724603928838
288,89.73084716678018
289,90.62504725528677
290,86.33367321156844
291,85.0389221058866
292,88.59017843236792
293,84.31509745714703
294,87.65250389465912
295,88.39027855857177
296,88.67958436561162
297,88.4742725588875
298,85.4535482482085
299,87.68136412840623
300,87.14094975636917
301,84.42994816871156
302,90.8815008305505
303,86.81371737863721
304,90.29129870850096
305,90.713642265576
306,84.3543183446626
307,86.6437872798805
308,88.092606708849
309,88.21595551062592
310,85.61737401314912
311,84.93479415543696
312,89.94049025671929
313,85.3819519232934
314,88.57441082755703
315,90.93771055356478
316,86.1565809920454
317,88.20219504856264
318,84.94436612183567
319,86.00245051018342
320,91.44429629472462
321,88.69658368627117
322,92.23721710887997
323,91.07230854396356
324,89.84279531334512
325,90.09240336087814
326,88.54862488805907
327,85.81692944545587
328,86.73414596520048
329,88.67420734353497
330,87.41429257804693
331,85.66533841148016
332,88.41409671211166
333,87.99531594107289
334,89.15940655898537
335,89.02707212725866
336,90.24074331444791
337,95.41531909586413
338,89.21420466706854
339,89.52137710979336
340,87.70762247627229
341,85.55847242583981
342,84.81427919991891
343,90.13658985114739
344,87.76917873105155
345,88.1915228342324
346,88.84683477145455
347,87.45726823709866
348,87.77347373003761
349,88.61264797956925
350,84.41859445224345
351,85.82368540128796
352,86.11265745786595
353,87.62231819770156
354,88.01176916687851
355,85.61925812259989
356,86.80218763630302
357,89.28623246935194
358,87.33166965738911
359,90.78528642140888
360,85.83876584873214
361,85.17273787805382
362,84.60974008181708
363,86.27793223806759
364,88.49104297213897
365,91.24066361949454
366,86.05943898046857
367,89.95353471223845
368,87.94053092295476
369,84.28867765920916
370,90.3520459488822
371,88.80745304349382
372,83.31859744802364
373,85.98641762567345
374,87.41068184637976
375,85.36946907457084
376,86.66615298761992
377,85.55853128009842
378,92.88917430515127
379,91.95704922704546
380,90.73362378495366
381,92.57605427941057
382,85.46826162277851
383,87.8558265825613
384,88.2640059283402
385,88.17764269801215
386,91.45892145270423
387,85.51051933620617
388,84.58895573112055
389,92.13877976793593
390,89.8318075185035
391,85.31866850554688
392,88.280636219831
393,89.61661130295778
394,91.57174035840559
395,90.62319246058951
396,89.53848257364686
397,86.25489148808701
398,85.19433067287804
399,89.5291028048763
400,86.83471313262402
401,84.55728294060015
402,87.09356770851129
403,88.89516211919093
404,92.95287612559201
405,88.59715061544583
406,86.90189422946052
407,88.8030030015809
408,86.03621994984707
409,83.17904806214429
410,88.72946885087738
411,87.1112558972868
412,86.48840897522629
413,88.98932479267764
414,86.85913056215107
415,86.38686871436101
416,87.36306196930225
417,87.10832076108112
418,88.66872044078873
419,88.5050095660568
420,86.76468530706255
421,89.34089908883347
422,88.08243767041051
423,88.49158304348362
424,91.422857415148
425,88.95193080545371
426,86.23710362660123
427,90.54367140875168
428,88.25582628019892
429,93.34617936846513
430,87.19133230228753
431,86.90633791207749
432,90.9166522091667
433,87.9425075343805
434,85.63024525073294
435,81.5509045003301
436,90.4747156528427
437,88.295381091511
438,92.96347600726178
439,86.18244677948434
440,88.63435628748502
441,87.71976315891318
442,90.23194293446753
443,90.36883679625872
444,86.73425927364305
445,88.68374005150773
446,89.51407437839772
447,89.236677387565
448,87.70399926768253
449,83.60536291584026
450,84.76399226372976
451,84.06582180525638
452,84.15735582640527
453,83.44278683346523
454,87.03352611758352
455,86.02426905443747
456,88.92232514040123
457,86.5359715985875
458,91.66835889786205
459,88.37394084822384
460,87.71489285909081
461,90.68960355233172
462,90.23539337249886
463,88.95867879360836
464,87.48363669856178
465,87.27540016316644
466,89.25708740067255
467,88.9269453841024
468,87.81926958190961
469,88.53838526759652
470,90.74137684620113
471,83.94448935891492
472,93.44230583772149
473,83.42778185770207
474,88.79707827925759
475,86.17701231420665
476,88.5092703655753
477,88.88523636362697
478,90.82354285587066
479,90.3836223275466
480,89.78231253266547
481,87.47958518827086
482,87.58652793523626
483,84.65155693909534
484,88.16216268010375
485,90.4106161496131
486,87.0500418684201
487,88.59377673665942
488,87.05084798073072
489,85.63119534000745
490,91.08422065577034
491,85.8951321677262
492,87.19582575704423
493,90.37544598931599
494,85.73715641529849
495,88.23576723552071
496,86.74589787499393
497,87.2566599204556
498,88.8920494865714
499,89.93170265548461
500,89.60572987559102
501,87.44162335143561
502,90.52995909937167
503,83.7436305051162
504,84.4138087560021
505,90.8528294690438
506,88.74720520332824
507,90.31773568288628
508,88.65718404127402
509,86.22289131967005
510,86.73669297389647
511,83.52170678920695
512,89.02840617258731
513,85.73485292655864
514,85.19352662239758
515,90.09485844747358
516,85.25632890356805
517,88.46849497533965
518,89.98419141330061
519,89.28367543320778
520,94.11739801907201
521,89.64129441822811
522,85.52298267585259
523,85.72290184238875
524,88.24659749335801
525,92.26654794279294
526,87.85401479048598
527,90.61371244875626
528,90.3506939503541
529,88.41675857731103
530,90.46769304236096
531,89.72181732737907
532,86.56908740807357
533,88.846832079567
534,89.70629069885662
535,93.46524134823925
536,88.32737599508165
537,86.74270582724554
538,89.42776727267594
539,90.06592899838935
540,91.07527827276736
541,88.8779806188583
542,83.72960866091394
543,91.19048959230525
544,91.57815129436753
545,87.14115229489023
546,89.19837390395904
547,87.22509629302897
548,86.74998681467704
549,87.81700701523796
550,86.93671201486312
551,89.47492725209344
552,88.59874114283515
553,91.9184233726907
554,85.16777072218898
555,86.21125110780213
556,85.2799573681902
557,87.71311369014693
558,91.97243519341978
559,88.62650240199262
560,91.16862320750836
561,86.3480166663373
562,88.29298181164143
563,89.38326703632038
564,88.351629957628
565,90.87190998462225
566,88.11357269083051
567,86.28769208851796
568,89.66984815901574
569,93.70290822071959
570,87.21970228864953
571,90.9789538494583
572,91.06737333696431
573,84.10394523012609
574,89.57250409689499
575,87.35535538626624
576,87.3027478209373
577,88.38544410451229
578,85.31472992218663
579,87.47432282144744
580,88.36273706712528
581,87.99902876912827
582,88.9730737976596
583,86.01492125790429
584,87.83899389780045
585,84.12872505742361
586,86.2114698896545
587,86.12567214727913
588,84.60762112566175
589,90.2135989536066
590,91.6398378489476
591,84.10241831104742
592,87.81507210744174
593,89.11272386263008
594,85.79565367778514
595,86.39081207004428
596,91.65486718010742
597,89.89939039435397
598,84.7230303030015
599,88.15789096722904
600,86.21458740648187
601,92.98342381658159
602,91.09647874388271
603,86.00634719855377
604,87.74678735211299
605,86.12561151554816
606,84.5713720860058
607,88.9120568276977
608,84.46787031030063
609,87.95798249276297
610,91.35723074760502
611,89.98371918074344
612,88.76937762833728
613,82.84563505730262
614,86.84090223319596
615,85.89311005962804
616,91.7239882961827
617,89.17790624357029
618,87.83605844012334
619,92.71309124423306
620,90.2719760252152
621,84.63344334910188
622,89.63162363582154
623,89.47695512762316
624,86.65937596862926
625,89.1011830700762
626,90.58565725889967
627,87.43741312796963
628,86.80298848901869
629,86.93229070137318
630,86.76468575027978
631,81.0010857947896
632,84.29747760092403
633,87.92117554982609
634,87.79304248574702
635,90.16843976250136
636,87.7485458844711
637,83.13907420016731
638,87.03902804205082
639,90.07687006920347
640,86.30968642395456
641,82.39841109887399
642,90.44447334394832
643,93.0731995770902
644,86.98463920864717
645,88.04250378358736
646,85.24503570264108
647,85.10316090679132
648,88.93125230011766
649,88.16002886800615
650,89.74897589474726
651,88.16783872555716
652,88.32473343337264
653,86.2354429478299
654,88.13668096685261
655,84.4634541079622
656,85.60436894661768
657,90.42344436175313
658,85.80803932997792
659,86.36265525795925
660,84.66576068710916
661,91.2368525848795
662,87.40568113579128
663,87.8970549837062
664,85.49340858063171
665,89.45551938603228
666,83.45246939955089
667,88.53873263242329
668,88.55714105520477
669,87.91865224615634
670,88.5151509441488
671,88.76712551981691
672,88.04359930161154
673,90.9001940755837
674,88.94760948663762
675,83.06679216234795
676,88.91443184544656
677,88.0571332025124
678,89.58917630365941
679,91.20956625070156
680,93.20726153064888
681,83.59990375925639
682,86.70883515047059
683,91.53583708468528
684,85.83722374480217
685,85.63176304080477
686,83.9039009689808
687,90.60405117852211
688,87.8469188084086
689,86.63671256522025
690,86.68834593350999
691,89.3713621485786
692,88.09098166702964
693,89.82961968881044
694,86.97080301497192
695,93.89450620216058
696,88.39806276787928
697,87.63694817404702
698,84.12680718278098
699,84.37075165918334
700,88.84257442013707
701,87.96975127073345
702,88.83799586303145
703,88.19877473967274
704,90.44050186169035
705,89.50518268610733
706,92.42715280511099
707,88.87473868995222
708,86.58009148576714
709,87.8603155632766
710,86.43920283377065
711,89.3181724437448
712,88.90152032456623
713,91.76184325370393
714,85.02402375358488
715,88.85598543422961
716,84.47048826150213
717,87.12235617502576
718,89.74094471591113
719,88.10338586572982
720,87.32401984460384
721,89.76162560004231
722,92.29933964296853
723,89.65839005331681
724,92.69188939432462
725,88.17487369442979
726,90.82090216575554
727,88.16816975460377
728,84.46489514850623
729,88.49218129239541
730,90.05137755491006
731,89.0448137058156
732,86.09050595956008
733,88.41591690001763
734,90.39990111809564
735,85.29476604863589
736,93.06680040494757
737,87.57060229955553
738,87.1374523308069
739,86.51690401781488
740,90.71479788445106
741,89.09600073001027
742,87.1479142296567
743,86.57534426341668
744,87.30696984147986
745,89.35967179117314
746,90.05982693431444
747,87.47867528784411
748,88.22508401511288
749,83.43657887887905
750,93.1904017674934
751,91.1890975120866
752,85.90378937418252
753,91.43181240487876
754,87.92443223892134
755,86.25313414571792
756,89.11022555223708
757,87.30751680749559
758,90.17836031311535
759,86.88203204774469
760,87.32994237804016
761,89.72624288032293
762,89.32729799474296
763,89.72430792974099
764,86.10917536195218
765,89.4130167299787
766,91.00943841486273
767,85.70549556434145
768,88.56267701793024
769,87.40964738839394
770,90.0100408666341
771,86.72687889764366
772,88.3951780235329
773,92.27767952749761
774,88.78915007604844
775,86.17275168584554
776,84.98813332154687
777,88.34586191759296
778,88.40896752112762
779,85.30061286205016
780,86.95692599199565
781,86.66951710092415
782,84.73898725823297
783,86.80004030149988
784,91.27929693663584
785,89.21655336068814
786,88.63008152631066
787,88.75868851020985
788,85.8965399232189
789,92.39529979388344
790,89.78946915452185
791,89.74344706715674
792,91.73850693566466
793,88.77774213519466
794,89.39861134990228
795,81.25965291186341
796,89.6487285884483
797,86.77104529251763
798,92.12861012796238
799,84.14736721500134
800,86.23213629479744
801,88.24807554014167
802,89.72133314374403
803,85.55274650901855
804,94.31020367689169
805,86.83355078457669
806,91.04135340161689
807,85.86669544174246
808,91.22711368288597
809,88.11441966719472
810,86.96435665745719
811,91.81580394155112
812,90.89398268058635
813,94.85179923631068
814,86.1946018436752
815,88.32360324812593
816,86.7801120077948
817,89.21454200338052
818,87.77699065514459
819,89.67092719584183
820,87.95363098078562
821,90.71481075119918
822,84.49199368745604
823,87.3945940141174
824,93.57081568442042
825,90.86324528516747
826,84.69969046439678
827,92.31609028038415
828,87.2635235278948
829,88.68557172656678
830,89.73438373211367
831,86.0713317347352
832,87.99070404957311
833,82.46116622280695
834,89.28827498700552
835,90.86889040765064
836,85.14555455831234
837,85.28748063424946
838,86.3794673616618
839,86.2045239268604
840,88.85539680929892
841,91.4663357298252
842,90.8820770583412
843,91.58900033210895
844,86.32453145471408
845,88.44022719630316
846,92.05415346797768
847,88.27624733769137
848,88.71562135588755
849,90.81041533988123
850,88.895945575581
851,85.70704661908833
852,86.9025178813119
853,85.24878595560435
854,86.05676047604294
855,89.00716432222153
856,88.95351768176651
857,88.07791234593097
858,86.0097246131813
859,88.00558999029246
860,85.90304945098076
861,93.3801811620566
862,83.21532703455308
863,89.27890533517939
864,88.90347285813597
865,87.93291775867046
866,82.4852597651024
867,89.60156879717347
868,89.15573810109952
869,86.27479073147194
870,90.09248766899522
871,82.44341310523768
872,91.01777087881045
873,87.17596303423308
874,86.52214128483195
875,88.48584221755698
876,89.08436008925524
877,87.20440557421571
878,86.67581750452969
879,84.40956343355266
880,87.44994101441468
881,91.17988860977108
882,90.14739639388448
883,87.65091451610799
884,89.88878025352201
885,86.94759843545134
886,91.05757623565135
887,86.67348273559965
888,85.14113462092679
889,88.18985755765786
890,91.02986938156185
891,88.19668468035636
892,89.25753305609769
893,85.18165333710198
894,85.78642150251498
895,82.18945408046926
896,88.01156598473533
897,89.14842139890492
898,88.03154531108389
899,83.58295088884284
900,83.67957798295073
901,89.42761387872169
902,84.99513813280528
903,88.47380518154958
904,87.12290881254131
905,91.78611128594048
906,88.31656410743747
907,86.48290083890538
908,90.4457423594927
909,85.11254003441604
910,89.11050987819372
911,88.97414482748187
912,88.25305377502426
913,87.71278196404882
914,88.3180904030825
915,91.50735730516492
916,82.82053083915203
917,90.9587747796022
918,88.59223122847621
919,86.682826563748
920,83.87227202470012
921,88.64148945405064
922,86.65660500023347
923,86.854928713568
924,88.80010110987041
925,85.62034646571979
926,92.39882378875531
927,89.65660904407545
928,88.96329739893258
929,90.04234868833862
930,89.20936393775335
931,89.20181000353892
932,86.82229134966907
933,87.76687000512106
934,86.87633047020759
935,88.47326681044093
936,89.38991877810493
937,89.87604956323298
938,84.91851694793434
939,93.24746093867032
940,86.754781925484
941,86.45887907352291
942,85.83418752793168
943,88.14293614920896
944,91.83530331818704
945,90.11413853108613
946,88.83120650710984
947,88.68755466897682
948,86.16536432680968
949,88.02769748288537
950,86.70615973701516
951,85.24663268937442
952,83.9908613669189
953,88.84590418042066
954,85.94418258980252
955,89.070960642673
956,87.50748364332428
957,88.53619455181337
958,85.75951864932948
959,85.43562224654009
960,85.6837188473448
961,89.62811240271199
962,82.0634667510534
963,84.14559631930125
964,86.16352028728086
965,91.56653442753426
966,80.47681174366085
967,83.9956594776769
968,91.13575105925473
969,84.1931199635657
970,87.36033546176509
971,88.47912794420638
972,86.48291471750068
973,85.12125893508714
974,89.75209430851368
975,93.59591488706067
976,87.15693269862345
977,83.3566664123108
978,88.84001904791481
979,90.87045571496351
980,82.5377521690112
981,88.07115799837817
982,92.12353365823452
983,86.1969324327962
984,85.99077611412787
985,86.80570515924646
986,87.55191177087111
987,83.602547036408
988,87.22378196488638
989,88.36274816364299
990,85.52026033283921
991,90.02998007369047
992,93.55819338929834
993,84.90762301366269
994,92.48953104841783
995,87.35550397345773
996,87.83375779661735
997,88.40969525001064
998,83.50047230751971
999,84.05123561052476
1000,86.95347890681012
1001,89.97703770875243
1002,85.65834425305817
1003,90.41388324526882
1004,87.98426962995565
1005,91.62601947674787
1006,88.16741696985639
1007,90.83192194657555
1008,89.18931084986997
1009,85.97095734296116
1010,89.24717469561867
1011,88.86774689946631
1012,88.56954723506078
1013,88.72158704281227
1014,86.29886701123029
1015,87.22038871080801
1016,90.40733960444462
1017,90.65337054078644
1018,87.55896933358358
1019,81.11458662930295
1020,87.3886257174074
1021,90.43781427670697
1022,89.34775084459707
1023,91.01670155594043
1024,86.96951572645158
1025,88.07525828830546
1026,85.02516709750454
1027,90.6757173371384
1028,87.34531108142994
1029,82.48090169471062
1030,90.88402391630575
1031,86.85856348803459
1032,88.2745973368747
1033,89.79104170171203
1034,91.42046893806355
1035,86.35416495058863
1036,88.72427779527513
1037,83.84640690851587
1038,89.29161275537054
1039,90.36828699314016
1040,88.61196475274672
1041,88.54686657985823
1042,90.79542187322951
1043,86.50722450615378
1044,87.31684896219089
1045,91.47543856305268
1046,92.36291721962846
1047,87.22611128867165
1048,89.02506105257173
1049,85.96607232318296
1050,82.01913188786386
1051,87.65949346323295
1052,92.51881737070404
1053,82.49684402608925
1054,85.33045973384417
1055,87.54833308555378
1056,90.87370229156429
1057,87.43250695943928
1058,88.83885084937869
1059,88.27743126095436
1060,87.77258701245547
1061,92.37208291503597
1062,85.49104011120815
1063,90.73277528158667
1064,85.87337657916116
1065,86.37334587091775
1066,89.66917630247384
1067,82.72643314709613
1068,88.66264298183516
1069,86.62270100455486
1070,89.59461753033305
1071,86.35178720411737
1072,82.61661737800554
1073,93.61917298287055
1074,90.2469987136777
1075,93.20779195212582
1076,88.85902613630712
1077,91.72364085348485
1078,87.67123766552865
1079,87.36107907440653
1080,83.03932433925087
1081,82.99974891298896
1082,89.63898995830723
1083,89.42879207047146
1084,90.04889365523142
1085,86.53984333917492
1086,85.10831987988196
1087,89.8608755450582
1088,93.80559264496253
1089,89.15698589091255
1090,87.3108293419538
1091,91.28326744953334
1092,88.01690906895502
1093,84.27448253013944
1094,89.39061778766255
1095,92.59576308098056
1096,92.84523415571579
1097,92.03852255326288
1098,87.47467187554719
1099,88.5203514033135
1100,81.94595426525814
1101,88.62791163129715
1102,83.07634091705029
1103,92.6342742126969
1104,85.87427629819226
1105,85.32538701499408
1106,86.82661993775969
1107,89.56673618047368
1108,82.69730481162337
1109,81.76729104026087
1110,89.36076162834229
1111,84.6792733543314
1112,86.60427439647117
1113,87.26031121816756
1114,87.05197568031693
1115,88.70067778845791
1116,84.36196213793643
1117,88.67954837874164
1118,84.17245444184871
1119,87.62643618611635
1120,88.53360043047553
1121,91.70044354816812
1122,89.9130973782084
1123,86.12854316873867
1124,84.3349161114893
1125,87.06950845548432
1126,88.92262682516194
1127,89.23951185131244
1128,82.23838085954051
1129,89.40426237469703
1130,86.65813803908239
1131,88.11587762542109
1132,91.98342906949658
1133,86.62347479398093
1134,89.9971094161474
1135,88.51836766268988
1136,81.38565142172727
1137,84.8664372525224
1138,89.39002385889097
1139,87.8382107462741
1140,84.64662332253175
1141,88.35131739669188
1142,84.00939369779594
1143,91.67719942576292
1144,89.10794665260451
1145,89.57300937387114
1146,86.7463784561034
1147,83.71096977204027
1148,85.58762129869986
1149,88.46578568826298
1150,89.05126779548571
1151,85.61603016790158
1152,88.41339954319037
1153,87.04793912300929
1154,87.6752471219616
1155,89.68036852816412
1156,89.69024031944254
1157,88.433327672178
1158,89.38317482072301
1159,89.34410701794795
1160,88.5274764123242
1161,88.5575429746053
1162,91.30695432047435
1163,88.15730024069364
1164,82.87874328411988
1165,91.41411319104076
1166,85.83470765442472
1167,89.52380874753827
1168,87.90840553550011
1169,87.28578874908347
1170,92.55351451349873
1171,86.85041066699357
1172,89.09967762956383
1173,90.41633982178772
1174,88.01110964534024
1175,87.90163130569243
1176,90.2295218601565
1177,86.36531655749432
1178,82.98624618854276
1179,90.49761681209014
1180,85.56959686327286
1181,89.44129445619639
1182,89.89043571555658
1183,90.36915450327183
1184,87.87214221889491
1185,85.30931593519223
1186,88.90999983002838
1187,91.04008788860484
1188,86.30850538158482
1189,86.73074057136802
1190,87.07377493226718
1191,87.5121850772797
1192,83.19430411231532
1193,85.06834808494494
1194,89.69083412115873
1195,87.22829200521707
1196,85.26268233907851
1197,85.1948306658276
1198,86.05384621611198
1199,86.0596364005287
1200,85.35216640670741
1201,85.94363425960816
1202,83.10986414059069
1203,88.61808694409994
1204,85.66925517600843
1205,84.5797852162274
1206,89.70664062797111
1207,85.9353325020545
1208,90.34092133344058
1209,82.77632958958978
1210,86.96822461791244
1211,95.04227786148633
1212,87.59804663078383
1213,85.88522030970292
1214,87.48300098317354
1215,86.5436602932655
1216,92.62746080247219
1217,87.69527931099233
1218,87.51979649790432
1219,90.31507526176581
1220,84.88653347911415
1221,85.27455758553178
1222,92.93454187832481
1223,87.73848275234074
1224,87.33941575306223
1225,89.65459398506555
1226,88.72125845990274
1227,89.25955122061828
1228,88.10704511031733
1229,89.71809019606472
1230,87.3838454581172
1231,92.03230049857125
1232,85.48112308129538
1233,91.2584043915032
1234,88.59624273518311
1235,90.9295740515615
1236,85.75623437100052
1237,88.0106758440175
1238,85.63277892443939
1239,86.51281714853933
1240,86.99641037627332
1241,89.77044881069807
1242,85.64452272687963
1243,89.3532808604494
1244,91.79677938653965
1245,90.30273823549612
1246,89.85468855550846
1247,87.2764123500529
1248,90.4458830721201
1249,89.44884724108756
1250,86.11676742044229
1251,89.04795885476625
1252,85.31322009154512
1253,90.2781003854234
1254,89.87532850205244
1255,85.80126959573421
1256,92.93907139527818
1257,91.32107355562574
1258,85.79366116380426
1259,83.71839929651559
1260,90.8342596897145
1261,85.0717990195721
1262,84.48733807298868
1263,87.33915546212104
1264,92.22618294995546
1265,88.74424590534454
1266,88.1560167054296
1267,87.91146576592142
1268,82.70767321732427
1269,90.19297795312958
1270,91.62632812504397
1271,89.74492767790795
1272,90.64983373916347
1273,88.35879080092015
1274,84.38193513052069
1275,89.09183461585181
1276,87.72330965208428
1277,91.06661860261234
1278,81.56200082397507
1279,88.80086425107736
1280,88.23261891729341
1281,88.18726902708852
1282,87.78107223241352
1283,88.37380200961296
1284,88.10954705480972
1285,89.03304758046951
1286,84.2970916697412
1287,86.2536309054763
1288,89.9392798921492
1289,88.03433490549477
1290,91.56976471397383
1291,82.95771720089417
1292,90.60937049000069
1293,86.91604183672598
1294,90.94047543084416
1295,87.3853162334422
1296,87.73928173086993
1297,85.19017641193378
1298,88.43469430199191
1299,91.13225154188191
1300,84.54424942034218
1301,88.38899895433788
1302,89.02957934096466
1303,87.83030020475483
1304,90.17363454325329
1305,87.14071567834627
1306,90.16994912052012
1307,88.79010845717143
1308,86.50671453574328
1309,88.37741722479569
1310,86.61181910983547
1311,85.43847169275138
1312,88.86229075961228
1313,89.63825941384766
1314,86.92982932538091
1315,85.27370937249705
1316,85.59227611993852
1317,85.96868823252417
1318,87.81054103107613
1319,91.01482505260655
1320,91.2178261381622
1321,88.90264694811826
1322,92.56816692573304
1323,85.7278878239032
1324,91.65157108181839
1325,85.20133817937082
1326,87.92574201887551
1327,89.62742787656174
1328,89.27008994457152
1329,87.98462215773614
1330,88.89781238344418
1331,87.72648734547181
1332,87.20974560131471
1333,90.20817489203155
1334,87.65672887234504
1335,88.95222534846458
1336,86.64012727014074
1337,86.18202332054081
1338,90.90004276785882
1339,84.03488397263273
1340,91.50771627437383
1341,86.9613003792182
1342,85.92856006845663
1343,90.77349670223118
1344,92.19960322137725
1345,85.12939949526147
1346,87.1129674385885
1347,87.57548391875822
1348,90.22777144923181
1349,87.72668839717164
1350,90.24747513460261
1351,89.600220814496
1352,87.45552570513561
1353,91.3319507320083
1354,87.52032352504847
1355,88.33666628812142
1356,88.75911176049466
1357,86.01864545494382
1358,85.31888851715057
1359,92.62005064394872
1360,89.73721956870745
1361,88.57444826926202
1362,94.06897181573682
